action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,3438290,[],CHEMBL1246696,Inhibition of human topoisomerase 1 assessed as decrease in pBR322 mobility on agarose gel by electrophoresis,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,,,CHEMBL1240482,J Med Chem,2010,"{'bei': '16.24', 'le': '0.30', 'lle': '3.58', 'sei': '6.95'}",CHEMBL65,CAMPTOTHECIN,CHEMBL65,5.66,0,http://www.openphacts.org/units/Nanomolar,954537,=,1,1,=,,IC50,nM,,2200.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,2.2
,,3438343,[],CHEMBL1246696,Inhibition of human topoisomerase 1 assessed as decrease in pBR322 mobility on agarose gel by electrophoresis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)/C(=N\OCCN1CCCC1)c1c-2c(O)nc2ccccc12,,,CHEMBL1240482,J Med Chem,2010,"{'bei': '13.93', 'le': '0.26', 'lle': '1.63', 'sei': '8.08'}",CHEMBL1243229,,CHEMBL1243229,5.42,0,http://www.openphacts.org/units/Nanomolar,954741,=,1,1,=,,IC50,nM,,3760.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,3.76
,,3438573,[],CHEMBL1246696,Inhibition of human topoisomerase 1 assessed as decrease in pBR322 mobility on agarose gel by electrophoresis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)/C(=N\OCCN(C)C)c1c-2c(N2CCNCC2)nc2ccccc12,,,CHEMBL1240482,J Med Chem,2010,"{'bei': '11.75', 'le': '0.22', 'lle': '2.11', 'sei': '8.15'}",CHEMBL258919,,CHEMBL258919,5.07,0,http://www.openphacts.org/units/Nanomolar,954825,=,1,1,=,,IC50,nM,,8500.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,8.5
,,3438574,[],CHEMBL1246696,Inhibition of human topoisomerase 1 assessed as decrease in pBR322 mobility on agarose gel by electrophoresis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)/C(=N\OCCCN(C)C)c1c-2c(N2CCNCC2)nc2ccccc12,,,CHEMBL1240482,J Med Chem,2010,"{'bei': '11.63', 'le': '0.21', 'lle': '1.83', 'sei': '8.33'}",CHEMBL258702,,CHEMBL258702,5.18,0,http://www.openphacts.org/units/Nanomolar,954826,=,1,1,=,,IC50,nM,,6600.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,6.6
,,3438575,[],CHEMBL1246696,Inhibition of human topoisomerase 1 assessed as decrease in pBR322 mobility on agarose gel by electrophoresis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)/C(=N\OCCN1CCCC1)c1c-2c(N2CCNCC2)nc2ccccc12,,,CHEMBL1240482,J Med Chem,2010,"{'bei': '10.69', 'le': '0.20', 'lle': '1.39', 'sei': '7.86'}",CHEMBL1243325,,CHEMBL1243325,4.89,0,http://www.openphacts.org/units/Nanomolar,954868,=,1,1,=,,IC50,nM,,12800.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,12.8
,,3438576,[],CHEMBL1246696,Inhibition of human topoisomerase 1 assessed as decrease in pBR322 mobility on agarose gel by electrophoresis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)/C(=N\OCCN1CCCCC1)c1c-2c(N2CCNCC2)nc2ccccc12,,,CHEMBL1240482,J Med Chem,2010,"{'bei': '10.47', 'le': '0.19', 'lle': '1.05', 'sei': '7.94'}",CHEMBL407157,,CHEMBL407157,4.94,0,http://www.openphacts.org/units/Nanomolar,954869,=,1,1,=,,IC50,nM,,11500.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,11.5
,,3438577,[],CHEMBL1246696,Inhibition of human topoisomerase 1 assessed as decrease in pBR322 mobility on agarose gel by electrophoresis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)/C(=N\OCCN1CCOCC1)c1c-2c(N2CCNCC2)nc2ccccc12,,,CHEMBL1240482,J Med Chem,2010,"{'bei': '10.32', 'le': '0.19', 'lle': '2.16', 'sei': '6.84'}",CHEMBL1243355,,CHEMBL1243355,4.89,0,http://www.openphacts.org/units/Nanomolar,954912,=,1,1,=,,IC50,nM,,13000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,13.0
,,6318864,[],CHEMBL1815756,Binding affinity to topoisomerase 1,B,,,BAO_0000034,BAO_0000357,single protein format,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N\OCCCO,,,CHEMBL1811875,J Nat Prod,2011,"{'bei': '19.08', 'le': '0.35', 'lle': '6.77', 'sei': '6.96'}",CHEMBL1813809,,CHEMBL1813809,8.58,0,http://www.openphacts.org/units/Nanomolar,1448273,=,1,1,=,,Kd,nM,,2.65,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,Kd,10'-9M,UO_0000065,,2.65
,,6318865,[],CHEMBL1815756,Binding affinity to topoisomerase 1,B,,,BAO_0000034,BAO_0000357,single protein format,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N/c1ccccc1C,,,CHEMBL1811875,J Nat Prod,2011,"{'bei': '20.47', 'le': '0.37', 'lle': '5.39', 'sei': '10.16'}",CHEMBL1813808,,CHEMBL1813808,9.53,0,http://www.openphacts.org/units/Nanomolar,1448272,=,1,1,=,,Kd,nM,,0.296,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,Kd,10'-10M,UO_0000065,,2.96
,,6318866,[],CHEMBL1815756,Binding affinity to topoisomerase 1,B,,,BAO_0000034,BAO_0000357,single protein format,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,,,CHEMBL1811875,J Nat Prod,2011,"{'bei': '17.98', 'le': '0.33', 'lle': '5.73', 'sei': '7.22'}",CHEMBL84,TOPOTECAN,CHEMBL84,7.58,0,http://www.openphacts.org/units/Nanomolar,1448270,=,1,1,=,,Kd,nM,,26.5,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,Kd,10'-8M,UO_0000065,,2.65
,,7946302,[],CHEMBL1925808,Inhibition of human topoisomerase 1-mediated relaxation of supercoiled pBR322 DNA,B,,,BAO_0000190,BAO_0000357,single protein format,[O-]c1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,,,CHEMBL1921677,Bioorg Med Chem Lett,2011,"{'bei': '19.66', 'le': '0.36', 'lle': '3.57', 'sei': '11.49'}",CHEMBL479291,UNGEREMINE,CHEMBL479291,5.21,0,http://www.openphacts.org/units/Nanomolar,1562891,=,1,1,=,,IC50,nM,,6100.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,6.1
,,7959538,[],CHEMBL1932251,Inhibition of human topoisomerase 1-mediated relation of supercoiled DNA after 45 mins,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)OC[C@]1(O)CO[C@H](Oc2c(-c3ccc(O)cc3)oc3cc(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc(O)c3c2=O)[C@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1926537,J Nat Prod,2011,,CHEMBL1929025,,CHEMBL1929025,,0,http://www.openphacts.org/units/Nanomolar,1566168,=,1,1,=,,IC50,nM,,150000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,150.0
,,7959539,[],CHEMBL1932251,Inhibition of human topoisomerase 1-mediated relation of supercoiled DNA after 45 mins,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4OC[C@H](O)[C@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1926537,J Nat Prod,2011,,CHEMBL1929026,,CHEMBL1929026,,0,http://www.openphacts.org/units/Nanomolar,1566169,=,1,1,=,,IC50,nM,,250000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,250.0
,,7959540,[],CHEMBL1932251,Inhibition of human topoisomerase 1-mediated relation of supercoiled DNA after 45 mins,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1926537,J Nat Prod,2011,,CHEMBL1929027,,CHEMBL1929027,,0,http://www.openphacts.org/units/Nanomolar,1566170,=,1,1,=,,IC50,nM,,220000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,220.0
,,7959541,[],CHEMBL1932251,Inhibition of human topoisomerase 1-mediated relation of supercoiled DNA after 45 mins,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1926537,J Nat Prod,2011,,CHEMBL1926685,,CHEMBL1926685,,0,http://www.openphacts.org/units/Nanomolar,1566171,=,1,1,=,,IC50,nM,,260000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,260.0
,,7959542,[],CHEMBL1932251,Inhibition of human topoisomerase 1-mediated relation of supercoiled DNA after 45 mins,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1926537,J Nat Prod,2011,,CHEMBL1929192,,CHEMBL1929192,,0,http://www.openphacts.org/units/Nanomolar,1566369,=,1,1,=,,IC50,nM,,180000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,180.0
,,7959543,[],CHEMBL1932251,Inhibition of human topoisomerase 1-mediated relation of supercoiled DNA after 45 mins,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1926537,J Nat Prod,2011,,CHEMBL1929193,,CHEMBL1929193,,0,http://www.openphacts.org/units/Nanomolar,1566370,=,1,1,=,,IC50,nM,,110000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,110.0
,,12091173,[],CHEMBL2166595,Inhibition of human topoisomerase 1-mediated relaxation of supercoiled pBR322 DNA after 15 to 30 mins by agarose gel electrophoresis,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@@H]1[C@@H](C)O[C@@H](c2ccc3c(c2O)[C@@H](O)[C@]24O[C@@]2(C3=O)[C@@]2(O)C(=O)C=C(C)C[C@@]2(O)C[C@@H]4O)C[C@H]1OC(=O)/C=C/C=C/C=C/C=C/C(=O)Nc1c(O)c2ccc(O)c(Cl)c2oc1=O,,,CHEMBL2163298,J Nat Prod,2012,"{'bei': '4.53', 'le': '0.09', 'lle': '1.22', 'sei': '1.36'}",CHEMBL1235969,SIMOCYCLINONE D8,CHEMBL1235969,4.22,0,http://www.openphacts.org/units/Nanomolar,1735976,=,1,1,=,,IC50,nM,,60000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,60.0
,,12177606,[],CHEMBL2212517,Inhibition of topoisomerase-1 in human U251 cells assessed as inhibition of hypoxia-induced HIF-1alpha accumulation in nuclear extract after 6 to 24 hrs by immunoblot analysis,B,,,BAO_0000188,BAO_0000219,cell-based format,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,,,CHEMBL2203096,Eur J Med Chem,2012,"{'bei': '17.24', 'le': '0.32', 'lle': '5.42', 'sei': '6.93'}",CHEMBL84,TOPOTECAN,CHEMBL84,7.27,0,http://www.openphacts.org/units/Nanomolar,1759061,=,1,1,=,,EC50,nM,,54.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,54.0
,,12177607,[],CHEMBL2212516,Inhibition of topoisomerase-1 in human U251 cells assessed as inhibition of HIF-1-mediated hypoxia-induced VEGF expression after 24 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,,,CHEMBL2203096,Eur J Med Chem,2012,"{'bei': '16.96', 'le': '0.31', 'lle': '5.30', 'sei': '6.81'}",CHEMBL84,TOPOTECAN,CHEMBL84,7.15,0,http://www.openphacts.org/units/Nanomolar,1759061,=,1,1,=,,EC50,nM,,71.3,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,71.3
,,12187686,[],CHEMBL2209140,Inhibition of topoisomerase 1 in human HuH7 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)O[C@H]1C[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]2(C)CC=C3C(=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]34C)[C@]12C,,,CHEMBL2203027,J Nat Prod,2012,"{'bei': '8.31', 'le': '0.16', 'lle': '-2.60', 'sei': '5.08'}",CHEMBL2205004,GANODERIC ACID X,CHEMBL2205004,4.26,0,http://www.openphacts.org/units/Nanomolar,1757915,=,1,1,=,,IC50,nM,,55000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,55.0
,,12187690,[],CHEMBL2209143,Inhibition of topoisomerase 1,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](CCC=C(CO)CO)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2203027,J Nat Prod,2012,,CHEMBL1915761,GANODERIOL F,CHEMBL1915761,,0,http://www.openphacts.org/units/Nanomolar,1757911,=,1,1,=,,IC50,nM,,106000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,106.0
,,12457522,[],CHEMBL3056017,Inhibition of DNA topoisomerase 1 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,,,CHEMBL3046684,Med Chem Res,2010,,CHEMBL164,MYRICETIN,CHEMBL164,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,1806287,=,1,1,=,,IC50,ug.mL-1,,11.9,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,ug ml-1,UO_0000274,,11.9
,,12457529,[],CHEMBL3056568,Inhibition of DNA topoisomerase 1 in Homo sapiens (human) SW480 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,,,CHEMBL3046684,Med Chem Res,2010,"{'bei': '11.90', 'le': '0.22', 'lle': '3.17', 'sei': '4.78'}",CHEMBL84,TOPOTECAN,CHEMBL84,5.01,0,http://www.openphacts.org/units/Nanomolar,1806286,=,1,1,=,,IC50,nM,,9650.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,9.65
,,12457530,[],CHEMBL3056568,Inhibition of DNA topoisomerase 1 in Homo sapiens (human) SW480 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,,,CHEMBL3046684,Med Chem Res,2010,"{'bei': '15.58', 'le': '0.29', 'lle': '3.35', 'sei': '6.66'}",CHEMBL65,CAMPTOTHECIN,CHEMBL65,5.43,0,http://www.openphacts.org/units/Nanomolar,1806285,=,1,1,=,,IC50,nM,,3750.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,3.75
,,12457531,[],CHEMBL3056569,Inhibition of DNA topoisomerase 1 in Homo sapiens (human) VACO 241 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,,,CHEMBL3046684,Med Chem Res,2010,"{'bei': '12.53', 'le': '0.23', 'lle': '3.43', 'sei': '5.03'}",CHEMBL84,TOPOTECAN,CHEMBL84,5.28,0,http://www.openphacts.org/units/Nanomolar,1806286,=,1,1,=,,IC50,nM,,5250.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,5.25
,,12457532,[],CHEMBL3056569,Inhibition of DNA topoisomerase 1 in Homo sapiens (human) VACO 241 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,,,CHEMBL3046684,Med Chem Res,2010,"{'bei': '15.23', 'le': '0.28', 'lle': '3.23', 'sei': '6.52'}",CHEMBL65,CAMPTOTHECIN,CHEMBL65,5.30,0,http://www.openphacts.org/units/Nanomolar,1806285,=,1,1,=,,IC50,nM,,4950.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,4.95
,,12457533,[],CHEMBL3056570,Inhibition of DNA topoisomerase 1 in Homo sapiens (human) HCT116 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,,,CHEMBL3046684,Med Chem Res,2010,"{'bei': '12.47', 'le': '0.23', 'lle': '3.41', 'sei': '5.01'}",CHEMBL84,TOPOTECAN,CHEMBL84,5.26,0,http://www.openphacts.org/units/Nanomolar,1806286,=,1,1,=,,IC50,nM,,5550.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,5.55
,,12457534,[],CHEMBL3056570,Inhibition of DNA topoisomerase 1 in Homo sapiens (human) HCT116 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,,,CHEMBL3046684,Med Chem Res,2010,"{'bei': '15.28', 'le': '0.28', 'lle': '3.24', 'sei': '6.54'}",CHEMBL65,CAMPTOTHECIN,CHEMBL65,5.32,0,http://www.openphacts.org/units/Nanomolar,1806285,=,1,1,=,,IC50,nM,,4750.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,4.75
,,14544122,[],CHEMBL3224110,Inhibition of human topoisomerase 1 activity assessed as DNA triplex formation and presence of supercoiled DNA by microplate assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C=C(C#N)C#N)CC(O)C(O)C(O)C(O)CO,,,CHEMBL3217430,Medchemcomm,2013,"{'bei': '15.94', 'le': '0.31', 'lle': '7.03', 'sei': '2.84'}",CHEMBL3218372,,CHEMBL3218372,4.32,0,http://www.openphacts.org/units/Nanomolar,2072781,=,1,1,=,,IC50,nM,,47530.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,47.53
,,14544123,[],CHEMBL3224110,Inhibition of human topoisomerase 1 activity assessed as DNA triplex formation and presence of supercoiled DNA by microplate assay,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,,,CHEMBL3217430,Medchemcomm,2013,"{'bei': '17.12', 'le': '0.34', 'lle': '7.19', 'sei': '2.91'}",CHEMBL1643,RIBAVIRIN,CHEMBL1643,4.18,0,http://www.openphacts.org/units/Nanomolar,2072780,=,1,1,=,,IC50,nM,,65880.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,65.88
,,15249774,[],CHEMBL3429419,Inhibition of human topoisomerase 1-mediated DNA cleavage assessed as accumulation of nicked DNA by ethidium bromide staining based electrophoregram,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCCC/C=C\CC/C=C\CCCC(=O)O,,,CHEMBL3425460,Bioorg Med Chem Lett,2015,"{'bei': '19.74', 'le': '0.38', 'lle': '-0.57', 'sei': '16.33'}",CHEMBL3426918,,CHEMBL3426918,6.09,0,http://www.openphacts.org/units/Nanomolar,2297925,=,1,1,=,,IC50,nM,,810.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,0.81
,,15249775,[],CHEMBL3429419,Inhibition of human topoisomerase 1-mediated DNA cleavage assessed as accumulation of nicked DNA by ethidium bromide staining based electrophoregram,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CCC/C=C\CC/C=C\Cc1ccccc1,,,CHEMBL3425460,Bioorg Med Chem Lett,2015,"{'bei': '23.90', 'le': '0.44', 'lle': '1.79', 'sei': '16.55'}",CHEMBL3426919,,CHEMBL3426919,6.17,0,http://www.openphacts.org/units/Nanomolar,2297926,=,1,1,=,,IC50,nM,,670.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,0.67
,,15620350,[],CHEMBL3583772,Inhibition of human DNA topoisomerase-1 using supercoiled pBAD-GFPuv plasmid DNA as substrate assessed as prevention of supercoiled DNA template from relaxation after 30 mins by agarose gel electrophoresis,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCOc1ccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)cc1,,,CHEMBL3580637,Medchemcomm,2014,"{'bei': '9.93', 'le': '0.18', 'lle': '0.05', 'sei': '6.29'}",CHEMBL3581009,,CHEMBL3581009,4.59,0,http://www.openphacts.org/units/Nanomolar,2481603,=,1,1,=,,IC50,nM,,25410.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,25.41
,,15620352,[],CHEMBL3583772,Inhibition of human DNA topoisomerase-1 using supercoiled pBAD-GFPuv plasmid DNA as substrate assessed as prevention of supercoiled DNA template from relaxation after 30 mins by agarose gel electrophoresis,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccc(O)cc6)nc5c4)nc3c2)CC1,,,CHEMBL3580637,Medchemcomm,2014,"{'bei': '10.93', 'le': '0.20', 'lle': '0.41', 'sei': '5.52'}",CHEMBL301735,HOECHST 33258,CHEMBL301735,4.64,0,http://www.openphacts.org/units/Nanomolar,2481601,=,1,1,=,,IC50,nM,,22860.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,22.86
,,15744664,[],CHEMBL3626095,Inhibition of wild type recombinant human Top1 expressed in baculovirus infected insect Sf9 cells assessed as decrease in supercoiled pBS(SK+) DNA isomer relaxation preincubated for 5 mins followed by pBS(SK+) DNA addition by agarose gel electrophoresis,B,,,BAO_0000188,BAO_0000219,cell-based format,Cn1cc(/C=C2/NC(=S)NC2=O)c2ccccc21,,,CHEMBL3621093,Eur J Med Chem,2015,"{'bei': '16.75', 'le': '0.33', 'lle': '2.79', 'sei': '9.36'}",CHEMBL3623261,,CHEMBL3623261,4.31,0,http://www.openphacts.org/units/Nanomolar,2505781,=,1,1,=,,EC50,nM,,48950.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,uM,UO_0000065,,48.95
,,15744667,[],CHEMBL3626095,Inhibition of wild type recombinant human Top1 expressed in baculovirus infected insect Sf9 cells assessed as decrease in supercoiled pBS(SK+) DNA isomer relaxation preincubated for 5 mins followed by pBS(SK+) DNA addition by agarose gel electrophoresis,B,,,BAO_0000188,BAO_0000219,cell-based format,COc1cc(/C=C2/NC(=S)NC2=O)cc(OC)c1OC,,,CHEMBL3621093,Eur J Med Chem,2015,"{'bei': '13.69', 'le': '0.28', 'lle': '2.97', 'sei': '5.86'}",CHEMBL3623264,,CHEMBL3623264,4.03,0,http://www.openphacts.org/units/Nanomolar,2505784,=,1,1,=,,EC50,nM,,93200.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,uM,UO_0000065,,93.2
,,15744668,[],CHEMBL3626095,Inhibition of wild type recombinant human Top1 expressed in baculovirus infected insect Sf9 cells assessed as decrease in supercoiled pBS(SK+) DNA isomer relaxation preincubated for 5 mins followed by pBS(SK+) DNA addition by agarose gel electrophoresis,B,,,BAO_0000188,BAO_0000219,cell-based format,O=C1NC(=S)N/C1=C/c1ccc(-c2cccnc2)s1,,,CHEMBL3621093,Eur J Med Chem,2015,"{'bei': '15.86', 'le': '0.33', 'lle': '2.40', 'sei': '8.44'}",CHEMBL3104229,,CHEMBL3104229,4.56,0,http://www.openphacts.org/units/Nanomolar,2505785,=,1,1,=,,EC50,nM,,27650.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,uM,UO_0000065,,27.65
,,15744669,[],CHEMBL3626095,Inhibition of wild type recombinant human Top1 expressed in baculovirus infected insect Sf9 cells assessed as decrease in supercoiled pBS(SK+) DNA isomer relaxation preincubated for 5 mins followed by pBS(SK+) DNA addition by agarose gel electrophoresis,B,,,BAO_0000188,BAO_0000219,cell-based format,COc1ccc(-c2csc(/C=C3/NC(=S)NC3=O)c2)cn1,,,CHEMBL3621093,Eur J Med Chem,2015,"{'bei': '14.23', 'le': '0.29', 'lle': '2.36', 'sei': '7.14'}",CHEMBL3623265,,CHEMBL3623265,4.52,0,http://www.openphacts.org/units/Nanomolar,2505786,=,1,1,=,,EC50,nM,,30340.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,uM,UO_0000065,,30.34
