smiles,hepg2_pIC50,hct116_pIC50,n_tasks_observed
C=C(C)[C@@H]1CC[C@]2([C@H](O)/C=C\CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,4.98,1
C=C(C)[C@@H]1CC[C@]2([C@H](O)C#CC(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,5.46,1
C=C(C)[C@@H]1CC[C@]2([C@H](O)C#CCO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,4.95,1
C=C(C)[C@@H]1CC[C@]2([C@H](O)C3=C(C(=O)OC)C(C(=O)OCC)N=N3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,5.01,1
C=C(C)[C@@H]1CC[C@]2([C@H](O)c3c(C(=O)OCC)n[nH]c3C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,4.85,1
C=C(C)[C@@H]1CC[C@]2([C@H](O)c3cnn(C)c3C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,4.69,1
C=C(C)[C@@H]1CC[C@]2([C@H](O)c3nn[nH]c3C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,4.81,1
C=C(c1cc(OC)c(OC)c(OC)c1)c1ccc(OC(F)(F)F)c([N+](=O)[O-])c1,,5.4,1
C=C(c1ccc(OC(F)(F)F)c(F)c1)c1cc(OC)c(OC)c(OC)c1,,5.7,1
C=C(c1ccc(OC(F)(F)F)c(N)c1)c1cc(OC)c(OC)c(OC)c1,,6.7,1
C=C(c1ccc(OC(F)(F)F)cc1)c1cc(OC)c(OC)c(OC)c1,,5.3,1
C=C(c1ccc(OC(F)F)c(N)c1)c1cc(C)nc2ccccc12,,7.7,1
C=C(c1ccc(OC(F)F)c(N)c1)c1cc(OC)c(OC)c(OC)c1,,9.0,1
C=C(c1ccc(OC)c(F)c1)c1cc(OC)c(OC)c(OC)c1,,8.15,1
C=C(c1ccc(OC)c(N)c1)c1cc(F)c(F)c(F)c1,,7.0,1
C=C(c1ccc(OC)c(N)c1)c1cc(OC)c(OC)c(OC)c1,,8.7,1
C=C(c1ccc(OC)c(OC(F)(F)F)c1)c1cc(OC)c(OC)c(OC)c1,,5.82,1
C=C1C(=O)O[C@@H]2[C@H]1C(=O)O[C@@H]2CCCCCC,,5.15,1
C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C\CC[C@@]1(C)O[C@@H]21,,5.5,1
C=C1C(=O)O[C@H]2[C@H]1CC/C(C=O)=C\CC[C@@]1(C)O[C@@H]21,,4.84,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(=O)NC(C)(C)C)=C\CC[C@@]1(C)O[C@@H]21,,4.84,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(=O)NCCCC)=C\CC[C@@]1(C)O[C@@H]21,,5.57,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(=O)Nc1ccc(C(F)(F)F)cc1)=C\CC[C@@]1(C)O[C@@H]21,,5.38,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(=O)Nc1ccc(C)cc1)=C\CC[C@@]1(C)O[C@@H]21,,5.27,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(=O)Nc1ccc(OC)cc1)=C\CC[C@@]1(C)O[C@@H]21,,5.37,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(=O)Nc1cccc3ncccc13)=C\CC[C@@]1(C)O[C@@H]21,,5.48,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(=O)Nc1ccccc1F)=C\CC[C@@]1(C)O[C@@H]21,,5.46,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(=O)Nc1ccccn1)=C\CC[C@@]1(C)O[C@@H]21,,5.09,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(=O)Nc1cccnc1)=C\CC[C@@]1(C)O[C@@H]21,,5.16,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(=S)NC(C)(C)C)=C\CC[C@@]1(C)O[C@@H]21,,4.82,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(=S)NC(C)C)=C\CC[C@@]1(C)O[C@@H]21,,4.72,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(=S)NCCCC)=C\CC[C@@]1(C)O[C@@H]21,,4.92,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(=S)Nc1ccc(C(F)(F)F)cc1)=C\CC[C@@]1(C)O[C@@H]21,,4.75,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(=S)Nc1ccc(C)cc1)=C\CC[C@@]1(C)O[C@@H]21,,5.35,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(=S)Nc1ccc(CC)cc1)=C\CC[C@@]1(C)O[C@@H]21,,5.06,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(=S)Nc1ccc(Cl)cc1)=C\CC[C@@]1(C)O[C@@H]21,,4.75,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(=S)Nc1ccc(F)cc1)=C\CC[C@@]1(C)O[C@@H]21,,4.85,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(=S)Nc1ccc(OC)cc1)=C\CC[C@@]1(C)O[C@@H]21,,4.81,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(=S)Nc1cccc(C(F)(F)F)c1)=C\CC[C@@]1(C)O[C@@H]21,,4.73,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(=S)Nc1ccccc1F)=C\CC[C@@]1(C)O[C@@H]21,,5.11,1
C=C1C(=O)O[C@H]2[C@H]1CCC(/C=N/NC(N)=S)=C\CC[C@@]1(C)O[C@@H]21,,4.79,1
C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1C[C@H]3O[C@@]3(C)[C@@H]12,,5.16,1
C=C1[C@@H](O)[C@H]2O[C@@]2(C[C@H]2C(C)=CC[C@H]3C(C)(C)CCC[C@]23C)[C@@H](O)[C@H]1O,,5.11,1
C=CCNC(=O)/C1=C(\C(=O)OC)Cc2c([nH]c3ccccc23)[C@@](C(=O)OC)(c2cc3c(cc2OC)N(C)[C@H]2[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]32[C@@H]54)C[C@@H]2C=C(CC)CN1C2,,5.75,1
C=CCNC(=O)[C@@H]1[C@H](C(=O)OC)Cc2c([nH]c3ccccc23)[C@@](C(=O)OC)(c2cc3c(cc2OC)N(C)[C@H]2[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]32[C@@H]54)C[C@@H]2C=C(CC)CN1C2,,7.35,1
C=COC(=O)O[C@@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)C3[C@]4(OC(C)=O)COC4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)[C@@H](NC(=O)c1ccccc1)c1ccccc1,,7.4,1
C=C[C@]1(C)C=C2C(=O)C(=O)[C@H]3[C@](C)(COC(=O)C(C)C)[C@H](OC(C)=O)C[C@H]4C[C@]43[C@@]2(O)CC1,,4.53,1
C=C[C@]1(C)C=C2C(=O)C(O)=C3[C@@]4(O)[C@H](C[C@H](OC(C)=O)[C@]3(C)COC(=O)C(C)C)C[C@]24CC1,,4.9,1
C=C[C@]1(C)C=C2C(=O)C(O)=C3[C@@]4(OC)[C@H](C[C@H](OC(C)=O)[C@]3(C)COC(=O)C(C)C)C[C@]24CC1,,5.08,1
C=C[C@]1(C)C=C2C(=O)C(O)=C3[C@](C)(COC(=O)C(C)C)[C@H](O)C[C@H]4C[C@@]34[C@@]2(O)CC1,,5.89,1
C=C[C@]1(C)C=C2C(=O)C(O)=C3[C@](C)(COC(=O)C(C)C)[C@H](OC(C)=O)C[C@H]4C[C@@]34[C@@]2(O)CC1,,6.0,1
C=C[C@]1(C)C=C2C(=O)C(O)=C3[C@](C)(COC(=O)CC)[C@H](OC(C)=O)C[C@H]4C[C@@]34[C@@]2(O)CC1,,5.72,1
C=C[C@]1(C)C=C2C(=O)C(O)=C3[C@](C)(COC(C)=O)[C@H](OC(C)=O)C[C@H]4C[C@@]34[C@@]2(O)CC1,,5.66,1
CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,,6.71,1
CC(/C=C/C1CC1)=C\[C@H]1[C@H](O)[C@@](C)(O)[C@H]2[C@@H]3O[C@@H]3CCN12,,4.55,1
CC(/C=C/C1CC1)=C\[C@H]1[C@H](O)[C@@](C)(O)[C@H]2[C@H](O)[C@@H](Cl)CCN12,,4.4,1
CC(/C=C/C1CC1)=C\[C@H]1[C@H](O)[C@@](C)(O)[C@H]2[C@H](O)[C@@H](O)CCN12,,5.08,1
CC(=O)N1C/C(=C\c2ccccc2)C(=O)/C(=C/c2ccccc2)C1,,6.55,1
CC(=O)N1N=C(c2cccc(Oc3cc(O/N=[N+](\[O-])N4CCCCC4)c([N+](=O)[O-])cc3[N+](=O)[O-])c2)CC1c1ccc(C)cc1,,5.89,1
CC(=O)N1N=C(c2cccc(Oc3cc(O/N=[N+](\[O-])N4CCCCC4)c([N+](=O)[O-])cc3[N+](=O)[O-])c2)CC1c1ccc(N(C)C)cc1,,5.46,1
CC(=O)N1N=C(c2cccc(Oc3cc(O/N=[N+](\[O-])N4CCOCC4)c([N+](=O)[O-])cc3[N+](=O)[O-])c2)CC1c1ccc(C)cc1,,5.35,1
CC(=O)N1N=C(c2cccc(Oc3cc(O/N=[N+](\[O-])N4CCOCC4)c([N+](=O)[O-])cc3[N+](=O)[O-])c2)CC1c1ccc(N(C)C)cc1,,5.57,1
CC(=O)N[C@H]1[C@H](OC[C@]23CCC(=O)C=C2CC[C@@H]2[C@@H]3CC[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]23)O[C@H](CO)[C@@H](O)[C@@H]1O,,5.65,1
CC(=O)Nc1ccc(Cn2nc(Nc3cc(C)[nH]n3)c3ccccc3c2=O)cc1,,5.38,1
CC(=O)Nc1ccc2c(c1)C(c1ccccc1Cl)=Nc1c[nH]nc1N2,,6.34,1
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(C)cc4)c3)cn2n1,,5.58,1
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cn2n1,,5.04,1
CC(=O)OC1(c2nc3ccccc3s2)C=CC(=O)C=C1,,6.62,1
CC(=O)OCCN(CCOC(C)=O)C(=O)OCO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)C2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@@]21C)C3(C)C,,8.41,1
CC(=O)OC[C@H]1O[C@@H](O[C@H]2C=C[C@@H](OCCCCCOc3cc(O)c4c(=O)c(-c5ccc(O)cc5)coc4c3)O[C@@H]2COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,,4.79,1
CC(=O)OC[C@H]1O[C@H](OCCCCCOc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)C=C[C@@H]1OC(C)=O,,5.07,1
CC(=O)OC[C@H]1O[C@H](OCCCOc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)C=C[C@@H]1OC(C)=O,,4.7,1
CC(=O)O[C@@H]1C=C[C@H](OCCCCCOc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)O[C@H]1C,,5.09,1
CC(=O)O[C@@H]1C=C[C@H](OCCCOc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)O[C@H]1C,,5.283333333333334,1
CC(=O)O[C@@H]1C=C[C@H](OCCOc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)O[C@H]1C,,5.03,1
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,,7.52,1
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O,,9.348888888888888,1
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](OC(=O)NC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)C12)C3(C)C,,7.99,1
CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,,8.74,1
CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1[C@@H](F)[C@@H]2O,,9.7,1
CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2OC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,,6.79,1
CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2OCOC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,,8.34,1
CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2OCOC(=O)N(CCOC(=O)CCCc1ccc(N(CCCl)CCCl)cc1)CCOC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,,7.62,1
CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1[C@@H](Br)[C@@H]2O,,8.59,1
CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1[C@@H](Cl)[C@@H]2O,,8.92,1
CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1[C@@H](F)[C@@H]2O,,8.85,1
CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](OC(=O)OCCl)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)COC1C[C@@H]2O,,7.52,1
CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](OC(=O)OCc4ccccc4)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)COC1C[C@@H]2O,,7.52,1
CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](OC(=O)Oc4cccc(N(C)C)c4)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)COC1C[C@@H]2O,,7.8,1
CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](OC(=O)Oc4ccccc4)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)COC1C[C@@H]2O,,8.15,1
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(=O)N3CC3)CO[C@@H]1C[C@@H]2O,,7.81,1
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](OC(=O)NC(C)(C)C)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,,8.18,1
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)CC3OC[C@@]3(OC(=O)C3CC3)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,,9.0,1
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)CC3OC[C@@]3(OC(=O)N3CC3)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccco3)C(C)=C1C2(C)C,,8.7,1
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)CC3OC[C@@]3(OC(=O)N3CC3)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccco3)C(C)=C1C2(C)C,,8.16,1
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)CC3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,,9.26,1
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)CC3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccoc3)C(C)=C1C2(C)C,,9.13,1
CC(=O)O[C@H]1C[C@H](C)[C@](C)(COc2ccc3ccc(=O)oc3c2)[C@H]2CCC(=O)[C@@H](C)[C@]12C,,4.16,1
CC(=O)n1cc2c(=O)[nH]c3ccccc3c2n1,,6.8,1
CC(=O)n1nc2c(c1-c1cccs1)c(=O)[nH]c1ccccc12,,6.8,1
CC(C)(C)C(=O)N1C/C(=C\c2ccc(OC(=O)C(Cl)Cl)cc2)C(=O)/C(=C/c2ccc(OC(=O)C(Cl)Cl)cc2)C1,,6.64,1
CC(C)(C)C[C@@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]1(C#N)c1ccc(Cl)cc1,,5.47,1
CC(C)(C)C[C@@H]1N[C@@H](C(=O)Nc2ccc(C(=O)O)c(F)c2)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F,,6.85,1
CC(C)(C)C[C@@H]1N[C@@H](C(=O)Nc2ccc(C(=O)O)cc2)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F,,7.05,1
CC(C)(C)C[C@@H]1N[C@@H](C(=O)Nc2ccc(C(=O)O)cc2F)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F,,6.7,1
CC(C)(C)C[C@@H]1N[C@@H](C(=O)Nc2ccc(C(=O)O)cn2)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F,,7.05,1
CC(C)(C)C[C@@H]1N[C@@H](C(=O)Nc2ccc3cc(C(=O)O)ccc3c2)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F,,6.85,1
CC(C)(C)C[C@@H]1N[C@@H](C(=O)Nc2cccc(C(=O)O)c2)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F,,6.39,1
CC(C)(C)C[C@@H]1N[C@@H](C(=O)Nc2ccn(CC(C)(C)O)n2)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F,,5.85,1
CC(C)(C)[C@H](NC(=O)c1cc(Cl)ccc1O)C(=O)Nc1cccc(C(F)(F)F)c1,,5.27,1
CC(C)(C)[Si](C)(C)O[C@@]12C#C/C=C\C#C[C@@H](F)C(=CCC1)C2=O,,7.62,1
CC(C)(C)[Si](C)(C)O[C@@]12C#C/C=C\C#C[C@@H](O)C(=CCC1)C2=O,,7.0,1
CC(C)(C)[Si](C)(C)O[C@@]12C#C/C=C\C#C[C@@H](OC(=O)COc3ccccc3)C(=CCC1)C2=O,,6.72,1
CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2cccc(Oc3ccc(F)cc3)c2)[nH]c1=O,,8.42,1
CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O,,8.22,1
CC(C)(C)c1cc(C(=O)N2CCN(c3ccccn3)CC2)ccc1O,,5.08,1
CC(C)(C)c1cc(C(=O)N2CCOCC2)ccc1O,,4.66,1
CC(C)(C)c1cc(C(=O)N2CCc3ccccc3C2)ccc1O,,5.1,1
CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)cc1,,5.22,1
CC(C)(O)CNc1nc(NCc2ccc(-c3ccco3)cc2)c2ncn(C3CCCC3)c2n1,,4.78,1
CC(C)(O)CNc1nc(NCc2ccc(-c3ccco3)nc2)c2ncn(C3CCCC3)c2n1,,5.9,1
CC(C)=C1NC(=O)C(=C(C[C@H](C[C@H](C)O)Nc2ccccc2)Nc2ccccc2)C1=O,,4.85,1
CC(C)=C1NC(=O)C(=C2C=CC[C@H](C)O2)C1=O,,4.92,1
CC(C)=C1Oc2c(ccc3c2C(=O)O[C@H](C)C3)C1=O,,5.01,1
CC(C)=C1Oc2c(ccc3c2[C@@H](O)O[C@H](C)C3)C1=O,,5.3,1
CC(C)=CC(=O)NCCc1c2c(c3nccc4c3c1Nc1ccccc1-4)NC(=O)CS2,,4.72,1
CC(C)=CC(=O)NCCc1c2c3c(ccnc3c3ncsc13)-c1ccccc1N2,,4.84,1
CC(C)=CC(=O)Nc1cc2cc(O)c3nccc4c5ccccc5n1c2c34,,5.37,1
CC(C)=CC(=O)OC(C)(C)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,,4.83,1
CC(C)=CCC/C(C)=C/C/C=C(\C)[C@H](O)Cc1c[nH]c([N+](=O)[O-])c1,,5.24,1
CC(C)=CCC/C(C)=C/CC[C@@]1(C)O[C@@H]1Cc1c[nH]c([N+](=O)[O-])c1,,4.51,1
CC(C)=CCC/C(C)=C/CC[C@](C)(O)[C@H](O)Cc1c[nH]c([N+](=O)[O-])c1,,4.51,1
CC(C)=CCC/C(C)=C\CC/C(C)=C\Cc1c[nH]c([N+](=O)[O-])c1,,5.04,1
CC(C)=CCC/C(C)=C\CC/C(C)=C\Cc1cc[nH]c1,,4.86,1
CC(C)=CCC/C(C)=C\CC/C(C)=C\Cc1ccc[nH]1,,4.61,1
CC(C)=CCC[C@H]1C=Cc2c(c(C)cc3c2[nH]c2cc(O)ccc23)O1,,5.16,1
CC(C)=CCC[C@]1(C)C=Cc2c(c(C)cc3c2[nH]c2ccccc23)O1,,4.6,1
CC(C)=CCc1c2c(c3oc4cc(O)c(O)cc4c(=O)c3c1O)C=CC(C)(C)O2,,5.39,1
CC(C)=CCc1cc2c(cc1O)O[C@H](c1ccc(O)cc1)CC2=O,,4.68,1
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,,5.02,1
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(CO)[C@H]3CC[C@]12C,,4.68,1
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3CC[C@]12C,,5.5,1
CC(C)CCN(CCCCCC(=O)NO)c1ncc(C(=O)NCCCn2ccnc2)s1,,4.07,1
CC(C)CCN(CCCCCCC(=O)NO)c1ncc(C(=O)NCCCn2ccnc2)s1,,4.52,1
CC(C)CCN(CCCCCCC(=O)NO)c1ncc(C(=O)NCc2cccnc2)s1,,4.92,1
CC(C)CNC(=N)NC(=N)Nc1ccc(C(F)(F)F)cc1,,5.46,1
CC(C)CNC(=N)NC(=N)Nc1ccc(F)c(F)c1,,4.53,1
CC(C)CNC(=N)NC(=N)Nc1ccc(F)cc1F,,4.68,1
CC(C)C[C@@H]1NC(=O)[C@@H]([C@@H](OCc2ccccc2)c2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,,5.05,1
CC(C)C[C@@H]1NC(=O)[C@@H]([C@H](OCc2ccccc2)c2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,,5.5,1
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,,5.72,1
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC1=O,,4.71,1
