row_id,smiles,status,n_atoms,coord_mean_abs,hepg2_pIC50,hct116_pIC50
50,C=C(C)[C@@H]1CC[C@]2(C(=O)N3CCOCC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,uff_not_converged,94,2.361785888671875,4.38,
51,C=C(C)[C@@H]1CC[C@]2(C(=O)N3CCOCC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)[C@@](C)(COC(C)=O)[C@@H]5CC[C@]43C)[C@@H]12,uff_not_converged,104,2.4346137046813965,5.01,
52,C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)N3CCC[C@H]3C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,uff_not_converged,106,2.647460460662842,5.03,
53,C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)N[C@@H](C)C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,uff_not_converged,99,2.4089088439941406,4.49,
54,C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)N[C@@H](C)C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,uff_not_converged,102,2.6883490085601807,4.92,
55,C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,uff_not_converged,116,2.749054193496704,4.33,
56,C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCn3nnc(-c4ccccn4)n3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,uff_not_converged,109,2.6012637615203857,4.32,
57,C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCn3nnc(-c4ccccn4)n3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)[C@@](C)(COC(C)=O)[C@@H]5CC[C@]43C)[C@@H]12,uff_not_converged,119,2.7494895458221436,5.41,
58,C=C(C)[C@@H]1CC[C@]2(C(=O)NCCN)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,uff_not_converged,91,2.2811758518218994,5.02,
59,C=C(C)[C@@H]1CC[C@]2(C(=O)NCCN)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)[C@@](C)(COC(C)=O)[C@@H]5CC[C@]43C)[C@@H]12,uff_not_converged,101,2.3787081241607666,5.1,
60,C=C(C)[C@@H]1CC[C@]2(C(=O)NCCNC(=O)CCC(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)[C@@](C)(COC(C)=O)[C@@H]5CC[C@]43C)[C@@H]12,uff_not_converged,112,2.7936923503875732,4.12,
61,C=C(C)[C@@H]1CC[C@]2(C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCSC)C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,uff_not_converged,119,2.8188135623931885,4.64,
62,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)[C@H](C)[C@@H]5CC[C@]43C)[C@@H]12,uff_not_converged,76,2.081247091293335,4.95,
63,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,uff_not_converged,81,2.079793691635132,4.51,4.88
64,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,uff_not_converged,82,2.1926162242889404,4.38,
