canonical_smiles,pIC50
O=C1c2ccccc2C(=O)c2c(-c3cccs3)coc21,5.29
O=C1c2ccccc2C(=O)c2c(-c3cccc4ccccc34)coc21,5.21
O=C1c2ccccc2C(=O)c2c(-c3cccc4c3OCO4)coc21,5.56
CCOC(=O)Cc1oc2c(c1-c1ccccc1)C(=O)c1ccccc1C2=O,4.9
CCOC(=O)Cc1oc2c(c1-c1ccc(OC)c(OC)c1)C(=O)c1ccccc1C2=O,5.21
CCOC(=O)Cc1oc2c(c1-c1cccs1)C(=O)c1ccccc1C2=O,4.86
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,6.68
CN(CC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(C(=O)O)c(O)c1)S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,4.82
NS(=O)(=O)c1cccc(N(Cc2ccc(Cl)cc2)Cc2c(F)c(F)c(F)c(F)c2F)c1,4.83
NS(=O)(=O)c1cccc(N(Cc2ccc(F)cc2)Cc2c(F)c(F)c(F)c(F)c2F)c1,4.82
CCc1ccc(CN(Cc2c(F)c(F)c(F)c(F)c2F)c2cccc(S(N)(=O)=O)c2)cc1,4.86
Cc1ccc(CN(Cc2c(F)c(F)c(F)c(F)c2F)c2cccc(S(N)(=O)=O)c2)cc1,4.79
Cc1cccc(CN(Cc2c(F)c(F)c(F)c(F)c2F)c2cccc(S(N)(=O)=O)c2)c1,4.49
CCOc1ccc(CN(Cc2c(F)c(F)c(F)c(F)c2F)c2cccc(S(N)(=O)=O)c2)cc1,4.86
COc1cccc(CN(Cc2c(F)c(F)c(F)c(F)c2F)c2cccc(S(N)(=O)=O)c2)c1,4.69
COc1cc(CN(Cc2c(F)c(F)c(F)c(F)c2F)c2cccc(S(N)(=O)=O)c2)cc(OC)c1,4.46
CC(C)c1ccc(CN(Cc2cccc3ccccc23)c2cccc(S(N)(=O)=O)c2)cc1,4.76
CC(C)c1ccc(CN(Cc2cccc(Br)c2)c2cccc(S(N)(=O)=O)c2)cc1,4.64
CC(C)c1ccc(CN(Cc2ccc(Cl)cc2)c2cccc(S(N)(=O)=O)c2)cc1,4.74
CC(C)c1ccc(CN(Cc2cccc(Cl)c2)c2cccc(S(N)(=O)=O)c2)cc1,5.01
CC(C)c1ccc(CN(Cc2ccccc2Cl)c2cccc(S(N)(=O)=O)c2)cc1,4.96
CC(C)c1ccc(CN(Cc2c(F)c(F)c(F)c(F)c2F)c2cccc(S(N)(=O)=O)c2)cc1,5.18
CC(C)c1ccc(CN(Cc2ccc(F)c(F)c2)c2cccc(S(N)(=O)=O)c2)cc1,4.97
CC(C)c1ccc(CN(Cc2ccc(F)cc2F)c2cccc(S(N)(=O)=O)c2)cc1,4.89
Cc1cc(Nc2ncc3ncc(=O)n(-c4ccc(N)cc4)c3n2)ccc1N1CCN(C)CC1,5.63
Oc1ccc2[nH]cc(C(c3c(Cl)c(Cl)c(C(c4c[nH]c5ccc(O)cc45)c4c[nH]c5ccc(O)cc45)c(Cl)c3Cl)c3c[nH]c4ccc(O)cc34)c2c1,5.88
Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,6.43
COc1ncc(-c2ccc3ncnc(OCCN(C)C)c3c2)cc1C#N,5.29
COc1ncc(-c2ccc3ncnc(OCCN(C)C)c3c2)cc1[N+](=O)[O-],5.03
COc1ccc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)cc1C(N)=O,4.61
COc1ccc(-c2ccc3ncnc(NCCN4CCCCC4)c3c2)cc1C(N)=O,4.53
CCN(CC)CCNc1ncnc2ccc(-c3cnc(OC)c([N+](=O)[O-])c3)cc12,5.13
COc1ncc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)cc1[N+](=O)[O-],5.75
COc1ncc(-c2ccc3ncnc(NCCN4CCCCC4)c3c2)cc1[N+](=O)[O-],6.19
COc1ncc(-c2ccc3ncnc(NCCN4CCCC4)c3c2)cc1C#N,5.63
COc1ncc(-c2ccc3ncnc(NCCN(C)C)c3c2)cc1C#N,6.25
CCN(CC)CCNc1ncnc2ccc(-c3cnc(OC)c(C#N)c3)cc12,5.69
COc1ncc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)cc1C#N,6.29
COc1ncc(-c2ccc3ncnc(NCCN4CCCCC4)c3c2)cc1C#N,5.57
COc1ccc(-c2ccc3ncnc(NCCN4CCCC4)c3c2)cn1,5.41
COc1ccc(-c2ccc3ncnc(NCCN(C)C)c3c2)cn1,4.8
CCN(CC)CCNc1ncnc2ccc(-c3ccc(OC)nc3)cc12,5.02
COc1ccc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)cn1,4.41
COc1ccc(-c2ccc3ncnc(NCCN4CCCCC4)c3c2)cn1,4.65
N[C@H]1CCN(C(=O)c2coc3c(O)c4c(c(O)c23)C(=O)c2ccccc2C4=O)C1,5.36
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,7.0
O=C(NC1CN2CCC1CC2)c1cc2c(O)c3c(c(O)c2o1)C(=O)c1ccccc1C3=O,5.37
NCCN(CCN)C(=O)c1cc2c(O)c3c(c(O)c2o1)C(=O)c1ccccc1C3=O,5.48
N[C@H]1CCN(C(=O)c2coc3c(O)c4c(c(O)c23)C(=O)c2ccccc2C4=O)C1,5.42
O=C(N[C@@H]1CCNC1)c1cc2c(O)c3c(c(O)c2o1)C(=O)c1ccccc1C3=O,5.75
O=C(N[C@H]1CCNC1)c1cc2c(O)c3c(c(O)c2o1)C(=O)c1ccccc1C3=O,5.82
NC1CCCN(C(=O)c2cc3c(O)c4c(c(O)c3o2)C(=O)c2ccccc2C4=O)C1,5.42
O=C(NC1CCCNC1)c1cc2c(O)c3c(c(O)c2o1)C(=O)c1ccccc1C3=O,5.8
O=C(NC1CCNCC1)c1cc2c(O)c3c(c(O)c2o1)C(=O)c1ccccc1C3=O,5.55
O=C(N[C@@H]1CCNC1)c1cc2c(O)c3c(c(O)c2o1)C(=O)c1ccccc1C3=O,5.92
O=C(N[C@H]1CCNC1)c1cc2c(O)c3c(c(O)c2o1)C(=O)c1ccccc1C3=O,5.92
NC1CCCN(C(=O)c2cc3c(O)c4c(c(O)c3o2)C(=O)c2ccccc2C4=O)C1,5.62
O=C(NC1CCCNC1)c1cc2c(O)c3c(c(O)c2o1)C(=O)c1ccccc1C3=O,5.75
O=C(NC1CCNCC1)c1cc2c(O)c3c(c(O)c2o1)C(=O)c1ccccc1C3=O,5.5
NCCN(CCN)C(=O)c1cc2c(O)c3c(c(O)c2o1)C(=O)c1ccccc1C3=O,5.5
O=C(NC1CN2CCC1CC2)c1cc2c(O)c3c(c(O)c2o1)C(=O)c1ccccc1C3=O,5.5
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,6.22
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)[C@H](O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCCCCCCCC,4.07
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@H]1O[C@H](CO[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)[C@@H](O)[C@H](O)[C@@H]1O)NC(=O)CCCCCCCCCCCCCCCCC,4.19
CC[C@@]12C=C(C(=O)OC)C3=Nc4c(cc(O)c(OC)c4OC)[C@@]34CCN([C@@H]3c5cc6c(cc5O[C@@H]3[C@H]1O)NC1=C(C(=O)OC)C[C@]3(CC)[C@@H]5O[C@@H]5CN5CC[C@@]16[C@@H]53)[C@@H]24,5.37
CC[C@@]12CC(C(=O)OC)=C3Nc4cc5c(cc4[C@@]34CCN(C[C@H]3O[C@H]31)[C@@H]24)[C@@H]1[C@H](O5)[C@@H](O)[C@@]2(CC)CC(C(=O)OC)=C3Nc4c(ccc(OC)c4O)[C@@]34CCN1[C@@H]24,5.96
CC[C@@]12CC(C(=O)OC)=C3N=C4C(=CC(=O)C(OC)=C4OC)[C@@]34CCN([C@@H]3c5cc6c(cc5O[C@@H]3[C@H]1O)NC1=C(C(=O)OC)C[C@]3(CC)[C@@H]5O[C@@H]5CN5CC[C@@]16[C@@H]53)[C@H]42,6.7
CC[C@@]12CC(C(=O)OC)=C3N=C4C(=CC(=O)C(OC)=C4OC)[C@@]34CCN([C@@H]3c5cc6c(cc5O[C@@H]3[C@H]1O)NC1=C(C(=O)OC)C[C@]3(CC)[C@H](O)[C@@H](O)CN5CC[C@@]16[C@@H]53)[C@H]42,5.51
CC[C@@]12CC(C(=O)OC)=C3Nc4cc5c(cc4[C@@]34CCN(C[C@H]3O[C@H]31)[C@@H]24)[C@@H]1[C@H](O5)[C@@H](O)[C@@]2(CC)CC(C(=O)OC)=C3Nc4c(cc(O)c(OC)c4OC)[C@@]34CCN1[C@@H]24,6.1
CC[C@@]12CC(C(=O)OC)=C3Nc4cc5c(cc4[C@@]34CCN(C[C@H](O)[C@H]1O)[C@@H]24)[C@@H]1[C@H](O5)[C@@H](O)[C@@]2(CC)CC(C(=O)OC)=C3Nc4c(cc(O)c(OC)c4OC)[C@@]34CCN1[C@@H]24,5.68
CC[C@@]12CC(C(=O)OC)=C3NC4=C(OC)C(=O)C(=O)C=C4[C@@]34CCN([C@@H]3c5cc6c(cc5O[C@@H]3[C@H]1O)NC1=C(C(=O)OC)C[C@]3(CC)[C@@H]5O[C@@H]5CN5CC[C@@]16[C@@H]53)[C@H]42,6.3
CC[C@@]12CC(C(=O)OC)=C3N=C4C(=CC(=O)C(O)=C4OC)[C@@]34CCN([C@@H]3c5cc6c(cc5O[C@@H]3[C@H]1O)NC1=C(C(=O)OC)C[C@]3(CC)[C@@H]5O[C@@H]5CN5CC[C@@]16[C@@H]53)[C@H]42,6.3
CC[C@]12C=CCN3CC[C@]4(C(=C(C(=O)OC)C1)Nc1cc5c(cc14)[C@@H]1[C@H](O5)[C@@H](O)[C@@]4(CC)CC(C(=O)OC)=C5Nc6c(cc(O)c(OC)c6OC)[C@@]56CCN1[C@@H]46)[C@@H]32,6.1
CC[C@]12C=CCN3CC[C@]4(C(=C(C(=O)OC)C1)Nc1cc5c(cc14)[C@@H]1[C@H](O5)[C@@H](O)[C@@]4(CC)CC(C(=O)OC)=C5N=C6C(=CC(=O)C(OC)=C6OC)[C@@]56CCN1[C@H]64)[C@@H]32,7.0
CC[C@@]12CC(C(=O)OC)=C3Nc4c(cc(O)c(OC)c4OC)[C@@]34CCN([C@@H]3c5cc6c(cc5O[C@@H]3[C@H]1O)NC1=C(C(=O)OC)C[C@]35CCO[C@H]3CCN3CC[C@@]16[C@@H]35)[C@@H]24,6.4
CC[C@@]12CC[C@@H]3N(C)c4ccc([C@@H]5[C@H]6O[C@H]6[C@@]6(CC)CC(C(=O)OC)=C7Nc8c(cc(O)c(OC)c8OC)[C@@]78CCN5[C@@H]68)cc4[C@@]34CCN(C[C@H]3O[C@H]31)[C@@H]24,5.18
CC[C@@]12CC(C(=O)OC)=C3N=C4C(=CC(=O)C(OC)=C4OC)[C@@]34CCN([C@H](c3ccc5c(c3)[C@@]36CCN7C[C@H]8O[C@H]8[C@@](CC)(CC[C@@H]3N5C)[C@H]76)[C@H]3O[C@H]31)[C@H]42,5.62
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,7.4
Cc1cc2c(cc1OC(=O)c1ccccc1)[C@H](C)CCC[C@]1(C)O[C@H]21,5.3
CC1CCCN(c2nc(SCc3ccccc3)nc3nc(N)sc23)C1,5.37
COc1ccc(NCC(=O)Nc2c(C(=O)c3ccc(OC)cc3)[nH]c3ccccc23)cc1,4.33
COc1ccc(C(=O)c2[nH]c3cc(Cl)ccc3c2NC(=O)CNc2ccc(C)cc2)cc1,4.69
COc1ccc(C(=O)c2[nH]c3cc(Cl)ccc3c2NC(=O)CNc2ccc(F)cc2)cc1,4.74
O=C(CNc1ccccc1)Nc1c(C(=O)c2ccccc2)[nH]c2cc(Cl)ccc12,4.92
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,6.6
CCCCCNc1c(OC)ccc2c(Cc3ccc(C)cc3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-],5.72
CCCCCNc1c(OC)ccc2c(Cc3ccc(O)cc3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-],5.4
CCCCCNc1c(OC)ccc2c(Cc3cccs3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-],5.92
COc1ccc2c(Cc3ccc(C)cc3)c3[n+](cc2c1NCCCO)CCc1cc2c(cc1-3)OCO2.[Br-],5.42
CCCCCCNc1c(OC)ccc2c(CCCC)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Cl-],6.07
CCCCCCCCc1c2[n+](cc3c(NCCCCCC)c(OC)ccc13)CCc1cc3c(cc1-2)OCO3.[Cl-],6.28
CCCCNc1c(OC)ccc2c(Cc3ccc(C(C)C)cc3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-],6.05
CCCCCNc1c(OC)ccc2c(Cc3ccc(C(C)C)cc3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-],6.04
CCCCCCNc1c(OC)ccc2c(Cc3ccc(C(C)C)cc3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-],6.21
CCCCCCCNc1c(OC)ccc2c(Cc3ccc(C(C)C)cc3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-],6.32
CCCCCCCCNc1c(OC)ccc2c(Cc3ccc(C(C)C)cc3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-],6.26
CCCCCCCCCNc1c(OC)ccc2c(Cc3ccc(C(C)C)cc3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-],6.34
CCCCCCCCCCNc1c(OC)ccc2c(Cc3ccc(C(C)C)cc3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-],6.34
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,6.03
COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O,5.8
O=C(O)c1cccc(-n2nnc3c2C(=O)c2ccccc2C3=O)c1,4.65
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)c1cccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)c1,6.1
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)c1cccc(Cn2cc(CCOC(=O)c3cccc(Cn4nnc5c4C(=O)c4ccccc4C5=O)c3)nn2)c1,7.02
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)CCC(=O)n1cc(/C=C/c2cccnc2)c2ccccc21,6.05
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)c1cccc(Cn2cc(CCOC(=O)CCC(=O)n3cc(/C=C/c4cccnc4)c4ccccc43)nn2)c1,5.97
COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)c1cccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)c1,5.82
COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)c1cccc(Cn2cc(CCOC(=O)c3cccc(Cn4nnc5c4C(=O)c4ccccc4C5=O)c3)nn2)c1,6.0
COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)CCC(=O)n1cc(/C=C/c2cccnc2)c2ccccc21,5.52
COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)c1cccc(Cn2cc(CCOC(=O)CCC(=O)n3cc(/C=C/c4cccnc4)c4ccccc43)nn2)c1,5.62
C(=N/Nc1cnc2ccccc2n1)\c1ccccn1,5.74
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,6.96
C(=N/Nc1cnc2ccccc2n1)\c1ccccn1,5.52
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,6.66
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,5.87
CC1=C/C[C@@H](O)CC(=O)/C=C/C=C/C=C\C=C\C=C/[C@@H](C)CNC(=O)/C=C\C=C\C=C\1,6.0
C[C@@H]1/C=C\C=C\C=C/C=C/C=C/C(=O)C2=C(O)C(=O)C[C@@]2(C)/C=C/C=C\C=C/C(=O)NC1,6.66
CN1c2ccc(F)cc2C(=O)N2CCc3c([nH]c4ccc(B5OC(C)(C)C(C)(C)O5)cc34)C21,6.77
CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccc(B5OC(C)(C)C(C)(C)O5)cc34)C21,6.66
CN1c2ccc(F)cc2C(=O)N2CCc3c([nH]c4ccc(B(O)O)cc34)C21,7.2
CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccc(B(O)O)cc34)C21,7.16
CN1c2ccc(F)cc2C(=O)N2CCc3c(n(C(=O)OC(C)(C)C)c4ccc(OCc5ccc(B(O)O)cc5)cc34)C21,5.31
CN1c2ccccc2C(=O)N2CCc3c(n(C(=O)OC(C)(C)C)c4ccc(OCc5ccc(B(O)O)cc5)cc34)C21,6.28
CN1c2ccc(F)cc2C(=O)N2CCc3c([nH]c4ccc(OCc5ccc(B(O)O)cc5)cc34)C21,7.08
CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccc(OCc5ccc(B(O)O)cc5)cc34)C21,6.92
CN1c2ccc(F)cc2C(=O)N2CCc3c(n(C(=O)OC(C)(C)C)c4ccc(OCc5ccc(B6OC(C)(C)C(C)(C)O6)cc5)cc34)C21,5.66
CN1c2ccccc2C(=O)N2CCc3c(n(C(=O)OC(C)(C)C)c4ccc(OCc5ccc(B6OC(C)(C)C(C)(C)O6)cc5)cc34)C21,5.38
CN1c2ccc(F)cc2C(=O)N2CCc3c([nH]c4ccc(OCc5ccc(B6OC(C)(C)C(C)(C)O6)cc5)cc34)C21,6.82
CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccc(OCc5ccc(B6OC(C)(C)C(C)(C)O6)cc5)cc34)C21,7.0
CN1c2ccc(F)cc2C(=O)N2CCc3c([nH]c4ccc(OC(=O)OCc5ccc(B6OC(C)(C)C(C)(C)O6)cc5)cc34)C21,7.8
CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccc(OC(=O)OCc5ccc(B6OC(C)(C)C(C)(C)O6)cc5)cc34)C21,7.19
CN1c2ccc(F)cc2C(=O)N2CCc3c([nH]c4ccc(OC(=O)OCc5ccc(B(O)O)cc5)cc34)C21,7.39
CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccc(OC(=O)OCc5ccc(B(O)O)cc5)cc34)C21,7.28
CN1c2ccc(F)cc2C(=O)N2CCc3c([nH]c4ccc(O)cc34)C21,7.57
CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccc(O)cc34)C21,7.26
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,8.05
O=C(c1ccc(N2N=C(c3ccccc3)CC2c2cccc3ccccc23)cc1)N1CCOCC1,5.62
Cc1ccc(C2=NN(c3ccc(C(=O)N4CCOCC4)cc3)C(c3cccc4ccccc34)C2)cc1,4.85
Cc1ccc(C2=NN(c3ccc(C(=O)N4CCOCC4)cc3)C(c3cccc4ccccc34)C2)cc1C,4.74
CCc1ccc(C2=NN(c3ccc(C(=O)N4CCOCC4)cc3)C(c3cccc4ccccc34)C2)cc1,4.64
COc1ccc(C2=NN(c3ccc(C(=O)N4CCOCC4)cc3)C(c3cccc4ccccc34)C2)cc1,4.99
CCOc1ccc(C2=NN(c3ccc(C(=O)N4CCOCC4)cc3)C(c3cccc4ccccc34)C2)cc1,4.9
O=C(c1ccc(N2N=C(c3ccc(F)cc3)CC2c2cccc3ccccc23)cc1)N1CCOCC1,7.0
O=C(c1ccc(N2N=C(c3ccc(Br)cc3)CC2c2cccc3ccccc23)cc1)N1CCOCC1,5.72
Cc1cccc(C2=NN(c3ccc(C(=O)N4CCOCC4)cc3)C(c3cccc4ccccc34)C2)c1,5.01
O=C(c1ccc(N2N=C(c3cccc(Cl)c3)CC2c2cccc3ccccc23)cc1)N1CCOCC1,5.73
O=C(c1ccc(N2N=C(c3cccc(Br)c3)CC2c2cccc3ccccc23)cc1)N1CCOCC1,5.3
O=C(c1ccc(N2N=C(c3ccccc3)CC2c2ccc3ccccc3c2)cc1)N1CCOCC1,5.46
Cc1ccc(C2=NN(c3ccc(C(=O)N4CCOCC4)cc3)C(c3ccc4ccccc4c3)C2)cc1,4.9
Cc1ccc(C2=NN(c3ccc(C(=O)N4CCOCC4)cc3)C(c3ccc4ccccc4c3)C2)cc1C,4.69
CCc1ccc(C2=NN(c3ccc(C(=O)N4CCOCC4)cc3)C(c3ccc4ccccc4c3)C2)cc1,4.71
COc1ccc(C2=NN(c3ccc(C(=O)N4CCOCC4)cc3)C(c3ccc4ccccc4c3)C2)cc1,4.84
CCOc1ccc(C2=NN(c3ccc(C(=O)N4CCOCC4)cc3)C(c3ccc4ccccc4c3)C2)cc1,4.72
O=C(c1ccc(N2N=C(c3ccc(F)cc3)CC2c2ccc3ccccc3c2)cc1)N1CCOCC1,5.92
O=C(c1ccc(N2N=C(c3ccc(Cl)cc3)CC2c2ccc3ccccc3c2)cc1)N1CCOCC1,5.83
O=C(c1ccc(N2N=C(c3ccc(Cl)c(Cl)c3)CC2c2ccc3ccccc3c2)cc1)N1CCOCC1,5.57
O=C(c1ccc(N2N=C(c3ccc(Br)cc3)CC2c2ccc3ccccc3c2)cc1)N1CCOCC1,5.49
Cc1cccc(C2=NN(c3ccc(C(=O)N4CCOCC4)cc3)C(c3ccc4ccccc4c3)C2)c1,5.21
O=C(c1ccc(N2N=C(c3cccc(Cl)c3)CC2c2ccc3ccccc3c2)cc1)N1CCOCC1,5.17
O=C(c1ccc(N2N=C(c3cccc(Br)c3)CC2c2ccc3ccccc3c2)cc1)N1CCOCC1,4.88
O=C(c1ccc(N2N=C(c3ccccc3Cl)CC2c2ccc3ccccc3c2)cc1)N1CCOCC1,4.73
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,6.8
O=C(Nc1ccc(Nc2nccc(NC3CCCCC3)n2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,5.22
O=C(Nc1ccc(Nc2nccc(NC3CCCC3)n2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,5.6
O=C(Nc1ccc(Nc2nccc(NC3CC3)n2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,4.79
CCCNc1ccnc(Nc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)n1,5.37
O=C(Nc1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,5.09
O=C(Nc1ccc(Nc2nccc(Nc3cccc(Cl)c3)n2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,5.32
O=C(Nc1ccc(Nc2nccc(Nc3ccc(Cl)cc3)n2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,5.33
Cn1cc(Nc2ccnc(Nc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)n2)cn1,5.31
O=C(Nc1ccc(Nc2nccc(NC3CCCC3)n2)cc1)NC1CCCCC1,5.96
O=C(Nc1ccc(Nc2nccc(NC3CCCC3)n2)cc1)Nc1cccc(C(F)(F)F)c1,5.62
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Nc2nccc(NC3CCCC3)n2)cc1,5.28
O=C(CC1CCCCC1)Nc1ccc(Nc2nccc(NC3CCCC3)n2)cc1,5.61
O=C(Cc1cccc(C(F)(F)F)c1)Nc1ccc(Nc2nccc(NC3CCCC3)n2)cc1,5.26
O=C(Cc1ccc(Nc2nccc(NC3CCCC3)n2)cc1)NC1CCCCC1,5.88
O=C(Cc1ccc(Nc2nccc(NC3CCCC3)n2)cc1)Nc1cccc(C(F)(F)F)c1,5.6
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,5.83
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,5.08
CC(C)CNC(=N)NC(=N)Nc1ccc(C(F)(F)F)cc1,5.46
CCN(CC)C(=N)NC(=N)Nc1ccc(C(F)(F)F)cc1,5.37
CC(C)NC(=N)NC(=N)Nc1ccc(C(F)(F)F)cc1,5.32
N=C(NC(=N)NC1CCCC1)Nc1ccc(C(F)(F)F)cc1,5.42
CCN(C)C(=N)NC(=N)Nc1ccc(C(F)(F)F)cc1,5.4
CC(C)CNC(=N)NC(=N)Nc1ccc(F)c(F)c1,4.53
CCN(CC)C(=N)NC(=N)Nc1ccc(F)c(F)c1,4.41
N=C(NC(=N)NC1CCCC1)Nc1ccc(F)c(F)c1,4.78
CCCCCCCNC(=N)NC(=N)Nc1ccc(F)c(F)c1,5.75
CC(C)CNC(=N)NC(=N)Nc1ccc(F)cc1F,4.68
N=C(NC(=N)NC1CCCC1)Nc1ccc(F)cc1F,4.53
O=C1/C(=C/c2ccc(O)cc2)CN(C(=O)C(Cl)Cl)C/C1=C\c1ccc(O)cc1,5.42
O=C1/C(=C/c2ccc3c(c2)OCO3)CN(C(=O)C(Cl)Cl)C/C1=C\c1ccc2c(c1)OCO2,6.5
COc1cc(/C=C2\CN(C(=O)C(Cl)Cl)C/C(=C\c3cc(OC)c(OC)c(OC)c3)C2=O)cc(OC)c1OC,7.4
O=C1/C(=C/c2ccccc2)CNC/C1=C\c1ccccc1,5.46
O=C1/C(=C/c2ccccc2)CN(C(=O)C(Cl)Cl)C/C1=C\c1ccccc1,6.64
O=C1/C(=C/c2ccccc2F)CN(C(=O)C(Cl)Cl)C/C1=C\c1ccccc1F,6.68
O=C1/C(=C/c2cccc(F)c2)CN(C(=O)C(Cl)Cl)C/C1=C\c1cccc(F)c1,6.96
O=C1/C(=C/c2ccc(F)cc2)CN(C(=O)C(Cl)Cl)C/C1=C\c1ccc(F)cc1,7.3
O=C1/C(=C/c2ccc(F)c(F)c2)CN(C(=O)C(Cl)Cl)C/C1=C\c1ccc(F)c(F)c1,7.22
COc1ccc(/C=C2\CN(C(=O)C(Cl)Cl)C/C(=C\c3ccc(OC)c(OC)c3)C2=O)cc1OC,6.96
O=C1/C(=C/c2ccc(Cl)c(Cl)c2)CN(C(=O)C(Cl)Cl)C/C1=C\c1ccc(Cl)c(Cl)c1,7.4
COc1ccc(/C=C2\CN(C(=O)C(Cl)Cl)C/C(=C\c3ccc(OC)cc3)C2=O)cc1,6.57
